Timestamp,Attack_Type,Fold
2015-12-31 22:10:53,Attack_31,0
2015-12-31 22:10:54,Attack_31,3
2015-12-31 22:10:55,Attack_31,1
2015-12-31 22:10:56,Attack_31,1
2015-12-31 22:10:58,Attack_31,0
2015-12-31 22:11:00,Attack_31,1
2015-12-31 22:11:01,Attack_31,2
2015-12-31 22:11:02,Attack_31,0
2015-12-31 22:11:03,Attack_31,2
2015-12-31 22:11:04,Attack_31,1
2015-12-31 22:11:05,Attack_31,0
2015-12-31 22:11:06,Attack_31,0
2015-12-31 22:11:07,Attack_31,1
2015-12-31 22:11:08,Attack_31,2
2015-12-31 22:11:09,Attack_31,3
2015-12-31 22:11:10,Attack_31,2
2015-12-31 22:11:12,Attack_31,3
2015-12-31 22:11:13,Attack_31,2
2015-12-31 22:11:14,Attack_31,0
2015-12-31 22:11:16,Attack_31,3
2015-12-31 22:11:17,Attack_31,0
2015-12-31 22:11:18,Attack_31,1
2015-12-31 22:11:20,Attack_31,1
2015-12-31 22:11:21,Attack_31,1
2015-12-31 22:11:24,Attack_31,0
2015-12-31 22:11:25,Attack_31,0
2015-12-31 22:11:29,Attack_31,3
2015-12-31 22:11:30,Attack_31,3
2015-12-31 22:11:31,Attack_31,3
2015-12-31 22:11:32,Attack_31,2
2015-12-31 22:11:34,Attack_31,1
2015-12-31 22:11:35,Attack_31,0
2015-12-31 22:11:36,Attack_31,0
2015-12-31 22:11:37,Attack_31,0
2015-12-31 22:11:38,Attack_31,0
2015-12-31 22:11:39,Attack_31,1
2015-12-31 22:11:40,Attack_31,0
2016-01-01 10:36:00,Attack_32,0
2016-01-01 10:36:01,Attack_32,0
2016-01-01 10:36:02,Attack_32,0
2016-01-01 10:36:04,Attack_32,2
2016-01-01 10:36:05,Attack_32,0
2016-01-01 10:36:07,Attack_32,3
2016-01-01 10:36:08,Attack_32,2
2016-01-01 10:36:09,Attack_32,0
2016-01-01 10:36:10,Attack_32,3
2016-01-01 10:36:11,Attack_32,3
2016-01-01 10:36:12,Attack_32,0
2016-01-01 10:36:13,Attack_32,1
2016-01-01 10:36:14,Attack_32,2
2016-01-01 10:36:15,Attack_32,3
2016-01-01 10:36:17,Attack_32,1
2016-01-01 10:36:18,Attack_32,1
2016-01-01 10:36:19,Attack_32,3
2016-01-01 10:36:20,Attack_32,2
2016-01-01 10:36:21,Attack_32,3
2016-01-01 10:36:22,Attack_32,2
2016-01-01 10:36:23,Attack_32,2
2016-01-01 10:36:24,Attack_32,1
2016-01-01 10:36:25,Attack_32,1
2016-01-01 10:36:26,Attack_32,3
2016-01-01 10:36:27,Attack_32,2
2016-01-01 10:36:28,Attack_32,2
2016-01-01 10:36:29,Attack_32,2
2016-01-01 10:36:31,Attack_32,0
2016-01-01 10:36:32,Attack_32,0
2016-01-01 10:36:33,Attack_32,0
2016-01-01 10:36:34,Attack_32,1
2016-01-01 10:36:37,Attack_32,1
2016-01-01 10:36:38,Attack_32,2
2016-01-01 10:36:39,Attack_32,0
2016-01-01 10:36:40,Attack_32,3
2016-01-01 10:36:41,Attack_32,3
2016-01-01 10:36:42,Attack_32,3
2016-01-01 10:36:43,Attack_32,3
2016-01-01 10:36:44,Attack_32,0
2016-01-01 10:36:45,Attack_32,3
2016-01-01 10:36:47,Attack_32,2
2016-01-01 10:36:49,Attack_32,2
2016-01-01 10:36:50,Attack_32,2
2016-01-01 10:36:51,Attack_32,2
2016-01-01 10:36:52,Attack_32,1
2016-01-01 10:36:53,Attack_32,1
2016-01-01 10:36:54,Attack_32,3
2016-01-01 10:36:55,Attack_32,1
2016-01-01 10:36:57,Attack_32,2
2016-01-01 10:36:58,Attack_32,1
2016-01-01 10:36:59,Attack_32,2
2016-01-01 10:37:00,Attack_32,2
2016-01-01 10:37:01,Attack_32,1
2016-01-01 10:37:03,Attack_32,3
2016-01-01 10:37:04,Attack_32,0
2016-01-01 10:37:07,Attack_32,1
2016-01-01 10:37:09,Attack_32,0
2016-01-01 10:37:10,Attack_32,3
2016-01-01 10:37:11,Attack_32,1
2016-01-01 10:37:12,Attack_32,0
2016-01-01 10:37:13,Attack_32,3
2016-01-01 10:37:14,Attack_32,3
2016-01-01 10:37:15,Attack_32,0
2016-01-01 10:37:16,Attack_32,1
2016-01-01 10:37:17,Attack_32,0
2016-01-01 10:37:18,Attack_32,0
2016-01-01 10:37:19,Attack_32,3
2016-01-01 10:37:20,Attack_32,0
2016-01-01 10:37:23,Attack_32,0
2016-01-01 10:37:24,Attack_32,3
2016-01-01 10:37:25,Attack_32,2
2016-01-01 10:37:26,Attack_32,0
2016-01-01 10:37:27,Attack_32,2
2016-01-01 10:37:28,Attack_32,2
2016-01-01 10:37:29,Attack_32,0
2016-01-01 10:37:30,Attack_32,1
2016-01-01 10:37:31,Attack_32,3
2016-01-01 10:37:32,Attack_32,1
2016-01-01 10:37:33,Attack_32,2
2016-01-01 10:37:34,Attack_32,1
2016-01-01 10:37:35,Attack_32,2
2016-01-01 10:37:37,Attack_32,0
2016-01-01 10:37:38,Attack_32,3
2016-01-01 10:37:39,Attack_32,0
2016-01-01 10:37:40,Attack_32,1
2016-01-01 10:37:41,Attack_32,2
2016-01-01 10:37:42,Attack_32,0
2016-01-01 10:37:43,Attack_32,2
2016-01-01 10:37:44,Attack_32,3
2016-01-01 10:37:45,Attack_32,2
2016-01-01 10:37:46,Attack_32,0
2016-01-01 10:37:47,Attack_32,0
2016-01-01 10:37:48,Attack_32,1
2016-01-01 10:37:49,Attack_32,2
2016-01-01 10:37:50,Attack_32,2
2016-01-01 10:37:51,Attack_32,2
2016-01-01 10:37:52,Attack_32,1
2016-01-01 10:37:54,Attack_32,0
2016-01-01 10:37:55,Attack_32,0
2016-01-01 10:37:57,Attack_32,2
2016-01-01 10:37:58,Attack_32,1
2016-01-01 10:37:59,Attack_32,2
2016-01-01 10:38:00,Attack_32,3
2016-01-01 10:38:01,Attack_32,2
2016-01-01 10:38:02,Attack_32,0
2016-01-01 10:38:04,Attack_32,1
2016-01-01 10:38:05,Attack_32,3
2016-01-01 10:38:06,Attack_32,2
2016-01-01 10:38:08,Attack_32,3
2016-01-01 10:38:09,Attack_32,3
2016-01-01 10:38:10,Attack_32,3
2016-01-01 10:38:11,Attack_32,0
2016-01-01 10:38:12,Attack_32,0
2016-01-01 10:38:14,Attack_32,1
2016-01-01 10:38:15,Attack_32,0
2016-01-01 10:38:16,Attack_32,1
2016-01-01 10:38:17,Attack_32,1
2016-01-01 10:38:18,Attack_32,1
2016-01-01 10:38:19,Attack_32,2
2016-01-01 10:38:20,Attack_32,1
2016-01-01 10:38:21,Attack_32,0
2016-01-01 10:38:22,Attack_32,1
2016-01-01 10:38:23,Attack_32,3
2016-01-01 10:38:24,Attack_32,2
2016-01-01 10:38:25,Attack_32,0
2016-01-01 10:38:26,Attack_32,0
2016-01-01 10:38:27,Attack_32,2
2016-01-01 10:38:28,Attack_32,3
2016-01-01 10:38:29,Attack_32,0
2016-01-01 10:38:30,Attack_32,3
2016-01-01 10:38:32,Attack_32,2
2016-01-01 10:38:33,Attack_32,0
2016-01-01 10:38:34,Attack_32,3
2016-01-01 10:38:36,Attack_32,3
2016-01-01 10:38:37,Attack_32,0
2016-01-01 10:38:38,Attack_32,3
2016-01-01 10:38:39,Attack_32,3
2016-01-01 10:38:40,Attack_32,2
2016-01-01 10:38:41,Attack_32,2
2016-01-01 10:38:44,Attack_32,2
2016-01-01 10:38:45,Attack_32,2
2016-01-01 10:38:46,Attack_32,1
2016-01-01 10:38:48,Attack_32,3
2016-01-01 10:38:49,Attack_32,1
2016-01-01 10:38:50,Attack_32,3
2016-01-01 10:38:51,Attack_32,3
2016-01-01 10:38:52,Attack_32,1
2016-01-01 10:38:54,Attack_32,0
2016-01-01 10:38:55,Attack_32,2
2016-01-01 10:38:57,Attack_32,3
2016-01-01 10:38:59,Attack_32,1
2016-01-01 10:39:00,Attack_32,0
2016-01-01 10:39:01,Attack_32,3
2016-01-01 10:39:02,Attack_32,3
2016-01-01 10:39:03,Attack_32,0
2016-01-01 10:39:04,Attack_32,2
2016-01-01 10:39:05,Attack_32,2
2016-01-01 10:39:06,Attack_32,0
2016-01-01 10:39:07,Attack_32,1
2016-01-01 10:39:10,Attack_32,2
2016-01-01 10:39:11,Attack_32,0
2016-01-01 10:39:12,Attack_32,0
2016-01-01 10:39:13,Attack_32,2
2016-01-01 10:39:14,Attack_32,2
2016-01-01 10:39:15,Attack_32,1
2016-01-01 10:39:16,Attack_32,1
2016-01-01 10:39:17,Attack_32,2
2016-01-01 10:39:19,Attack_32,0
2016-01-01 10:39:20,Attack_32,0
2016-01-01 10:39:21,Attack_32,3
2016-01-01 10:39:22,Attack_32,0
2016-01-01 10:39:24,Attack_32,3
2016-01-01 10:39:26,Attack_32,1
2016-01-01 10:39:27,Attack_32,1
2016-01-01 10:39:28,Attack_32,1
2016-01-01 10:39:29,Attack_32,0
2016-01-01 10:39:31,Attack_32,1
2016-01-01 10:39:32,Attack_32,1
2016-01-01 10:39:33,Attack_32,2
2016-01-01 10:39:34,Attack_32,0
2016-01-01 10:39:35,Attack_32,3
2016-01-01 10:39:36,Attack_32,3
2016-01-01 10:39:37,Attack_32,3
2016-01-01 10:39:38,Attack_32,1
2016-01-01 10:39:40,Attack_32,2
2016-01-01 10:39:41,Attack_32,3
2016-01-01 10:39:42,Attack_32,0
2016-01-01 10:39:43,Attack_32,0
2016-01-01 10:39:44,Attack_32,1
2016-01-01 10:39:45,Attack_32,2
2016-01-01 10:39:46,Attack_32,0
2016-01-01 10:39:47,Attack_32,2
2016-01-01 10:39:48,Attack_32,0
2016-01-01 10:39:49,Attack_32,2
2016-01-01 10:39:52,Attack_32,2
2016-01-01 10:39:53,Attack_32,0
2016-01-01 10:39:54,Attack_32,2
2016-01-01 10:39:58,Attack_32,1
2016-01-01 10:40:00,Attack_32,0
2016-01-01 10:40:01,Attack_32,0
2016-01-01 10:40:02,Attack_32,2
2016-01-01 10:40:03,Attack_32,0
2016-01-01 10:40:04,Attack_32,0
2016-01-01 10:40:05,Attack_32,0
2016-01-01 10:40:06,Attack_32,1
2016-01-01 10:40:07,Attack_32,2
2016-01-01 10:40:08,Attack_32,1
2016-01-01 10:40:11,Attack_32,3
2016-01-01 10:40:13,Attack_32,0
2016-01-01 10:40:14,Attack_32,2
2016-01-01 10:40:15,Attack_32,1
2016-01-01 10:40:16,Attack_32,0
2016-01-01 10:40:18,Attack_32,0
2016-01-01 10:40:19,Attack_32,2
2016-01-01 10:40:20,Attack_32,0
2016-01-01 10:40:21,Attack_32,0
2016-01-01 10:40:22,Attack_32,3
2016-01-01 10:40:23,Attack_32,3
2016-01-01 10:40:24,Attack_32,2
2016-01-01 10:40:25,Attack_32,0
2016-01-01 10:40:26,Attack_32,3
2016-01-01 10:40:27,Attack_32,0
2016-01-01 10:40:28,Attack_32,1
2016-01-01 10:40:29,Attack_32,3
2016-01-01 10:40:30,Attack_32,1
2016-01-01 10:40:32,Attack_32,2
2016-01-01 10:40:34,Attack_32,1
2016-01-01 10:40:35,Attack_32,3
2016-01-01 10:40:36,Attack_32,3
2016-01-01 10:40:37,Attack_32,3
2016-01-01 10:40:38,Attack_32,3
2016-01-01 10:40:40,Attack_32,2
2016-01-01 10:40:41,Attack_32,1
2016-01-01 10:40:42,Attack_32,1
2016-01-01 10:40:44,Attack_32,2
2016-01-01 10:40:45,Attack_32,2
2016-01-01 10:40:47,Attack_32,3
2016-01-01 10:40:48,Attack_32,3
2016-01-01 10:40:49,Attack_32,2
2016-01-01 10:40:50,Attack_32,2
2016-01-01 10:40:51,Attack_32,0
2016-01-01 10:40:52,Attack_32,1
2016-01-01 10:40:54,Attack_32,3
2016-01-01 10:40:55,Attack_32,0
2016-01-01 10:40:56,Attack_32,1
2016-01-01 10:40:57,Attack_32,1
2016-01-01 10:40:58,Attack_32,1
2016-01-01 10:40:59,Attack_32,2
2016-01-01 10:41:01,Attack_32,2
2016-01-01 10:41:02,Attack_32,2
2016-01-01 10:41:03,Attack_32,3
2016-01-01 10:41:04,Attack_32,1
2016-01-01 10:41:05,Attack_32,0
2016-01-01 10:41:06,Attack_32,1
2016-01-01 10:41:07,Attack_32,0
2016-01-01 10:41:08,Attack_32,3
2016-01-01 10:41:09,Attack_32,1
2016-01-01 10:41:10,Attack_32,0
2016-01-01 10:41:11,Attack_32,3
2016-01-01 10:41:12,Attack_32,1
2016-01-01 10:41:13,Attack_32,3
2016-01-01 10:41:14,Attack_32,0
2016-01-01 10:41:15,Attack_32,0
2016-01-01 10:41:16,Attack_32,0
2016-01-01 10:41:17,Attack_32,3
2016-01-01 10:41:18,Attack_32,2
2016-01-01 10:41:20,Attack_32,2
2016-01-01 10:41:21,Attack_32,3
2016-01-01 10:41:22,Attack_32,0
2016-01-01 10:41:23,Attack_32,2
2016-01-01 10:41:24,Attack_32,1
2016-01-01 10:41:25,Attack_32,3
2016-01-01 10:41:26,Attack_32,0
2016-01-01 10:41:27,Attack_32,2
2016-01-01 10:41:28,Attack_32,2
2016-01-01 10:41:29,Attack_32,0
2016-01-01 10:41:31,Attack_32,2
2016-01-01 10:41:33,Attack_32,0
2016-01-01 10:41:34,Attack_32,1
2016-01-01 10:41:35,Attack_32,1
2016-01-01 10:41:36,Attack_32,0
2016-01-01 10:41:37,Attack_32,3
2016-01-01 10:41:38,Attack_32,2
2016-01-01 10:41:39,Attack_32,0
2016-01-01 10:41:41,Attack_32,3
2016-01-01 10:41:42,Attack_32,2
2016-01-01 10:41:43,Attack_32,1
2016-01-01 10:41:44,Attack_32,1
2016-01-01 10:41:45,Attack_32,2
2016-01-01 10:41:46,Attack_32,0
2016-01-01 10:41:47,Attack_32,2
2016-01-01 10:41:48,Attack_32,2
2016-01-01 10:41:50,Attack_32,2
2016-01-01 10:41:51,Attack_32,1
2016-01-01 10:41:52,Attack_32,3
2016-01-01 10:41:55,Attack_32,0
2016-01-01 10:41:57,Attack_32,1
2016-01-01 10:41:58,Attack_32,1
2016-01-01 10:41:59,Attack_32,0
2016-01-01 10:42:00,Attack_32,2
2016-01-01 10:42:01,Attack_32,3
2016-01-01 10:42:03,Attack_32,0
2016-01-01 10:42:04,Attack_32,0
2016-01-01 10:42:05,Attack_32,0
2016-01-01 10:42:08,Attack_32,1
2016-01-01 10:42:10,Attack_32,1
2016-01-01 10:42:11,Attack_32,0
2016-01-01 10:42:13,Attack_32,1
2016-01-01 10:42:14,Attack_32,0
2016-01-01 10:42:15,Attack_32,3
2016-01-01 10:42:16,Attack_32,2
2016-01-01 10:42:18,Attack_32,0
2016-01-01 10:42:19,Attack_32,2
2016-01-01 10:42:20,Attack_32,2
2016-01-01 10:42:21,Attack_32,0
2016-01-01 10:42:23,Attack_32,3
2016-01-01 10:42:24,Attack_32,1
2016-01-01 10:42:26,Attack_32,0
2016-01-01 10:42:27,Attack_32,0
2016-01-01 10:42:28,Attack_32,0
2016-01-01 10:42:29,Attack_32,3
2016-01-01 10:42:30,Attack_32,2
2016-01-01 10:42:31,Attack_32,0
2016-01-01 10:42:32,Attack_32,0
2016-01-01 10:42:35,Attack_32,1
2016-01-01 10:42:36,Attack_32,3
2016-01-01 10:42:38,Attack_32,3
2016-01-01 10:42:39,Attack_32,2
2016-01-01 10:42:40,Attack_32,3
2016-01-01 10:42:41,Attack_32,3
2016-01-01 10:42:42,Attack_32,1
2016-01-01 10:42:43,Attack_32,3
2016-01-01 10:42:45,Attack_32,1
2016-01-01 10:42:46,Attack_32,3
2016-01-01 10:42:47,Attack_32,1
2016-01-01 10:42:48,Attack_32,2
2016-01-01 10:42:49,Attack_32,2
2016-01-01 10:42:50,Attack_32,0
2016-01-01 10:42:51,Attack_32,0
2016-01-01 10:42:52,Attack_32,2
2016-01-01 10:42:53,Attack_32,2
2016-01-01 10:42:54,Attack_32,1
2016-01-01 10:42:58,Attack_32,1
2016-01-01 10:42:59,Attack_32,2
2016-01-01 10:43:00,Attack_32,1
2016-01-01 10:43:01,Attack_32,3
2016-01-01 10:43:02,Attack_32,3
2016-01-01 10:43:03,Attack_32,2
2016-01-01 10:43:06,Attack_32,1
2016-01-01 10:43:07,Attack_32,1
2016-01-01 10:43:08,Attack_32,1
2016-01-01 10:43:09,Attack_32,2
2016-01-01 10:43:10,Attack_32,2
2016-01-01 10:43:11,Attack_32,1
2016-01-01 10:43:12,Attack_32,2
2016-01-01 10:43:14,Attack_32,2
2016-01-01 10:43:16,Attack_32,3
2016-01-01 10:43:18,Attack_32,2
2016-01-01 10:43:19,Attack_32,3
2016-01-01 10:43:20,Attack_32,0
2016-01-01 10:43:24,Attack_32,2
2016-01-01 10:43:25,Attack_32,0
2016-01-01 10:43:26,Attack_32,0
2016-01-01 10:43:28,Attack_32,2
2016-01-01 10:43:29,Attack_32,1
2016-01-01 10:43:30,Attack_32,2
2016-01-01 10:43:33,Attack_32,3
2016-01-01 10:43:35,Attack_32,0
2016-01-01 10:43:36,Attack_32,3
2016-01-01 10:43:38,Attack_32,0
2016-01-01 10:43:39,Attack_32,0
2016-01-01 10:43:40,Attack_32,0
2016-01-01 10:43:41,Attack_32,2
2016-01-01 10:43:42,Attack_32,2
2016-01-01 10:43:43,Attack_32,3
2016-01-01 10:43:44,Attack_32,1
2016-01-01 10:43:45,Attack_32,3
2016-01-01 10:43:46,Attack_32,0
2016-01-01 10:43:48,Attack_32,2
2016-01-01 10:43:50,Attack_32,2
2016-01-01 10:43:51,Attack_32,1
2016-01-01 10:43:52,Attack_32,3
2016-01-01 10:43:53,Attack_32,0
2016-01-01 10:43:54,Attack_32,3
2016-01-01 10:43:55,Attack_32,1
2016-01-01 10:43:56,Attack_32,1
2016-01-01 10:43:57,Attack_32,3
2016-01-01 10:43:58,Attack_32,2
2016-01-01 10:43:59,Attack_32,3
2016-01-01 10:44:00,Attack_32,0
2016-01-01 10:44:01,Attack_32,0
2016-01-01 10:44:02,Attack_32,2
2016-01-01 10:44:03,Attack_32,3
2016-01-01 10:44:04,Attack_32,3
2016-01-01 10:44:05,Attack_32,3
2016-01-01 10:44:07,Attack_32,0
2016-01-01 10:44:08,Attack_32,3
2016-01-01 10:44:09,Attack_32,3
2016-01-01 10:44:10,Attack_32,1
2016-01-01 10:44:11,Attack_32,3
2016-01-01 10:44:13,Attack_32,1
2016-01-01 10:44:14,Attack_32,3
2016-01-01 10:44:15,Attack_32,3
2016-01-01 10:44:16,Attack_32,3
2016-01-01 10:44:17,Attack_32,2
2016-01-01 10:44:18,Attack_32,0
2016-01-01 10:44:19,Attack_32,2
2016-01-01 10:44:20,Attack_32,1
2016-01-01 10:44:21,Attack_32,1
2016-01-01 10:44:22,Attack_32,3
2016-01-01 10:44:24,Attack_32,0
2016-01-01 10:44:26,Attack_32,1
2016-01-01 10:44:27,Attack_32,1
2016-01-01 10:44:29,Attack_32,3
2016-01-01 10:44:31,Attack_32,1
2016-01-01 10:44:32,Attack_32,3
2016-01-01 10:44:33,Attack_32,3
2016-01-01 10:44:34,Attack_32,1
2016-01-01 10:44:37,Attack_32,2
2016-01-01 10:44:39,Attack_32,2
2016-01-01 10:44:41,Attack_32,3
2016-01-01 10:44:44,Attack_32,3
2016-01-01 10:44:45,Attack_32,3
2016-01-01 10:44:46,Attack_32,3
2016-01-01 10:44:47,Attack_32,0
2016-01-01 10:44:49,Attack_32,3
2016-01-01 10:44:50,Attack_32,1
2016-01-01 10:44:52,Attack_32,3
2016-01-01 10:44:53,Attack_32,2
2016-01-01 10:44:54,Attack_32,1
2016-01-01 10:44:55,Attack_32,2
2016-01-01 10:44:56,Attack_32,1
2016-01-01 10:44:57,Attack_32,2
2016-01-01 10:44:58,Attack_32,2
2016-01-01 10:44:59,Attack_32,1
2016-01-01 10:45:00,Attack_32,2
2016-01-01 10:45:01,Attack_32,1
2016-01-01 10:45:02,Attack_32,2
2016-01-01 10:45:03,Attack_32,2
2016-01-01 10:45:04,Attack_32,1
2016-01-01 10:45:05,Attack_32,2
2016-01-01 10:45:06,Attack_32,3
2016-01-01 10:45:07,Attack_32,1
2016-01-01 10:45:08,Attack_32,1
2016-01-01 10:45:09,Attack_32,1
2016-01-01 10:45:10,Attack_32,1
2016-01-01 10:45:11,Attack_32,3
2016-01-01 10:45:12,Attack_32,1
2016-01-01 10:45:13,Attack_32,1
2016-01-01 10:45:14,Attack_32,1
2016-01-01 10:45:15,Attack_32,1
2016-01-01 10:45:16,Attack_32,0
2016-01-01 10:45:17,Attack_32,3
2016-01-01 10:45:18,Attack_32,3
2016-01-01 10:45:19,Attack_32,3
2016-01-01 10:45:20,Attack_32,0
2016-01-01 10:45:21,Attack_32,1
2016-01-01 10:45:22,Attack_32,0
2016-01-01 10:45:24,Attack_32,1
2016-01-01 10:45:25,Attack_32,1
2016-01-01 10:45:26,Attack_32,3
2016-01-01 10:45:27,Attack_32,0
2016-01-01 10:45:28,Attack_32,3
2016-01-01 10:45:30,Attack_32,0
2016-01-01 10:45:31,Attack_32,1
2016-01-01 10:45:32,Attack_32,0
2016-01-01 10:45:33,Attack_32,2
2016-01-01 10:45:37,Attack_32,1
2016-01-01 10:45:38,Attack_32,0
2016-01-01 10:45:39,Attack_32,1
2016-01-01 10:45:40,Attack_32,3
2016-01-01 10:45:43,Attack_32,1
2016-01-01 10:45:44,Attack_32,3
2016-01-01 10:45:45,Attack_32,1
2016-01-01 10:45:46,Attack_32,0
2016-01-01 10:45:48,Attack_32,3
2016-01-01 10:45:51,Attack_32,0
2016-01-01 10:45:53,Attack_32,3
2016-01-01 10:45:54,Attack_32,1
2016-01-01 10:45:58,Attack_32,2
2016-01-01 10:45:59,Attack_32,1
2016-01-01 14:21:12,Attack_33,0
2016-01-01 14:21:13,Attack_33,3
2016-01-01 14:21:14,Attack_33,3
2016-01-01 14:21:15,Attack_33,0
2016-01-01 14:21:16,Attack_33,0
2016-01-01 14:21:17,Attack_33,3
2016-01-01 14:21:19,Attack_33,2
2016-01-01 14:21:21,Attack_33,0
2016-01-01 14:21:22,Attack_33,1
2016-01-01 14:21:23,Attack_33,2
2016-01-01 14:21:24,Attack_33,3
2016-01-01 14:21:25,Attack_33,1
2016-01-01 14:21:26,Attack_33,2
2016-01-01 14:21:27,Attack_33,2
2016-01-01 14:21:28,Attack_33,3
2016-01-01 14:21:29,Attack_33,2
2016-01-01 14:21:30,Attack_33,2
2016-01-01 14:21:31,Attack_33,3
2016-01-01 14:21:33,Attack_33,2
2016-01-01 14:21:34,Attack_33,1
2016-01-01 14:21:35,Attack_33,3
2016-01-01 14:21:36,Attack_33,1
2016-01-01 14:21:38,Attack_33,3
2016-01-01 14:21:39,Attack_33,0
2016-01-01 14:21:40,Attack_33,1
2016-01-01 14:21:42,Attack_33,2
2016-01-01 14:21:43,Attack_33,1
2016-01-01 14:21:44,Attack_33,0
2016-01-01 14:21:46,Attack_33,1
2016-01-01 14:21:49,Attack_33,2
2016-01-01 14:21:50,Attack_33,1
2016-01-01 14:21:51,Attack_33,1
2016-01-01 14:21:53,Attack_33,1
2016-01-01 14:21:54,Attack_33,3
2016-01-01 14:21:55,Attack_33,0
2016-01-01 14:21:56,Attack_33,2
2016-01-01 14:21:57,Attack_33,2
2016-01-01 14:21:58,Attack_33,1
2016-01-01 14:21:59,Attack_33,0
2016-01-01 14:22:00,Attack_33,1
2016-01-01 14:22:01,Attack_33,3
2016-01-01 14:22:02,Attack_33,3
2016-01-01 14:22:03,Attack_33,3
2016-01-01 14:22:04,Attack_33,3
2016-01-01 14:22:05,Attack_33,3
2016-01-01 14:22:06,Attack_33,3
2016-01-01 14:22:07,Attack_33,1
2016-01-01 14:22:08,Attack_33,3
2016-01-01 14:22:09,Attack_33,1
2016-01-01 14:22:10,Attack_33,2
2016-01-01 14:22:11,Attack_33,2
2016-01-01 14:22:12,Attack_33,0
2016-01-01 14:22:13,Attack_33,1
2016-01-01 14:22:14,Attack_33,0
2016-01-01 14:22:15,Attack_33,1
2016-01-01 14:22:17,Attack_33,1
2016-01-01 14:22:19,Attack_33,0
2016-01-01 14:22:20,Attack_33,3
2016-01-01 14:22:21,Attack_33,0
2016-01-01 14:22:22,Attack_33,0
2016-01-01 14:22:23,Attack_33,2
2016-01-01 14:22:24,Attack_33,0
2016-01-01 14:22:25,Attack_33,1
2016-01-01 14:22:26,Attack_33,0
2016-01-01 14:22:27,Attack_33,1
2016-01-01 14:22:28,Attack_33,0
2016-01-01 14:22:29,Attack_33,2
2016-01-01 14:22:30,Attack_33,3
2016-01-01 14:22:31,Attack_33,0
2016-01-01 14:22:32,Attack_33,1
2016-01-01 14:22:33,Attack_33,2
2016-01-01 14:22:34,Attack_33,1
2016-01-01 14:22:35,Attack_33,2
2016-01-01 14:22:36,Attack_33,0
2016-01-01 14:22:37,Attack_33,1
2016-01-01 14:22:38,Attack_33,0
2016-01-01 14:22:40,Attack_33,3
2016-01-01 14:22:41,Attack_33,1
2016-01-01 14:22:42,Attack_33,1
2016-01-01 14:22:43,Attack_33,0
2016-01-01 14:22:44,Attack_33,3
2016-01-01 14:22:45,Attack_33,1
2016-01-01 14:22:46,Attack_33,3
2016-01-01 14:22:48,Attack_33,3
2016-01-01 14:22:49,Attack_33,0
2016-01-01 14:22:51,Attack_33,3
2016-01-01 14:22:53,Attack_33,3
2016-01-01 14:22:54,Attack_33,1
2016-01-01 14:22:55,Attack_33,2
2016-01-01 14:22:56,Attack_33,0
2016-01-01 14:22:58,Attack_33,3
2016-01-01 14:22:59,Attack_33,0
2016-01-01 14:23:00,Attack_33,1
2016-01-01 14:23:01,Attack_33,0
2016-01-01 14:23:02,Attack_33,0
2016-01-01 14:23:04,Attack_33,2
2016-01-01 14:23:06,Attack_33,2
2016-01-01 14:23:08,Attack_33,1
2016-01-01 14:23:09,Attack_33,0
2016-01-01 14:23:10,Attack_33,2
2016-01-01 14:23:11,Attack_33,3
2016-01-01 14:23:12,Attack_33,0
2016-01-01 14:23:14,Attack_33,1
2016-01-01 14:23:17,Attack_33,2
2016-01-01 14:23:18,Attack_33,2
2016-01-01 14:23:19,Attack_33,0
2016-01-01 14:23:22,Attack_33,0
2016-01-01 14:23:23,Attack_33,3
2016-01-01 14:23:25,Attack_33,3
2016-01-01 14:23:26,Attack_33,0
2016-01-01 14:23:28,Attack_33,1
2016-01-01 14:23:29,Attack_33,3
2016-01-01 14:23:30,Attack_33,3
2016-01-01 14:23:31,Attack_33,0
2016-01-01 14:23:32,Attack_33,3
2016-01-01 14:23:33,Attack_33,1
2016-01-01 14:23:34,Attack_33,0
2016-01-01 14:23:35,Attack_33,2
2016-01-01 14:23:36,Attack_33,3
2016-01-01 14:23:37,Attack_33,2
2016-01-01 14:23:38,Attack_33,1
2016-01-01 14:23:40,Attack_33,1
2016-01-01 14:23:41,Attack_33,0
2016-01-01 14:23:42,Attack_33,2
2016-01-01 14:23:45,Attack_33,3
2016-01-01 14:23:47,Attack_33,0
2016-01-01 14:23:48,Attack_33,3
2016-01-01 14:23:49,Attack_33,0
2016-01-01 14:23:50,Attack_33,3
2016-01-01 14:23:51,Attack_33,1
2016-01-01 14:23:52,Attack_33,2
2016-01-01 14:23:53,Attack_33,3
2016-01-01 14:23:54,Attack_33,3
2016-01-01 14:23:56,Attack_33,0
2016-01-01 14:23:57,Attack_33,1
2016-01-01 14:23:59,Attack_33,3
2016-01-01 14:24:00,Attack_33,2
2016-01-01 14:24:01,Attack_33,1
2016-01-01 14:24:02,Attack_33,2
2016-01-01 14:24:03,Attack_33,1
2016-01-01 14:24:04,Attack_33,2
2016-01-01 14:24:05,Attack_33,1
2016-01-01 14:24:06,Attack_33,1
2016-01-01 14:24:07,Attack_33,1
2016-01-01 14:24:08,Attack_33,3
2016-01-01 14:24:09,Attack_33,0
2016-01-01 14:24:10,Attack_33,2
