Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack,Attack_Type,Fold
2015-12-30 17:11:32,2.413926,485.6351,2,2,2,211.5804,8.436491,330.787,2.800244,2,1,1,2,1,2,1,19.59472,2.205426,801.0,1,2,1,1,1,2,148.808,149.8334,1.734149,864.163,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.743399,1.275906,0.7295074,0.3066329,2,1,244.7449,1.537821,184.1195,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:11:33,2.410723,485.6744,2,2,2,211.5804,8.436491,330.787,2.800244,2,1,1,2,1,2,1,19.59472,2.205426,801.0,1,2,1,1,1,2,148.808,149.8334,1.735815,864.4706,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.743399,1.282951,0.7295074,0.3052237,2,1,244.9372,1.537821,184.1675,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:11:34,2.410723,485.6351,2,2,2,211.5804,8.436491,330.9408,2.798706,2,1,1,2,1,2,1,19.66195,2.205426,801.0,1,2,1,1,1,2,148.808,149.8077,1.737353,864.4706,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.743527,1.282951,0.7295074,0.3049675,2,1,244.9372,1.537821,184.2957,0.000128152,1,1,1,Attack,Attack_26,0
2015-12-30 17:11:35,2.457483,485.3996,2,2,2,211.5804,8.436491,330.9408,2.798706,2,1,1,2,1,2,1,19.66195,2.203504,801.0,1,2,1,1,1,2,148.808,149.6796,1.737353,864.9321,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.744553,1.282951,0.7295074,0.3049675,2,1,244.9372,1.537821,184.3598,0.000128152,1,1,1,Attack,Attack_26,0
2015-12-30 17:11:36,2.502322,485.6744,2,2,2,211.5804,8.436491,330.9408,2.798706,2,1,1,2,1,2,1,19.66195,2.203119,801.0,1,2,1,1,1,2,148.808,149.6796,1.737353,865.1628,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.744553,1.298322,0.7295074,0.3046472,2,1,244.9372,1.537821,184.3598,0.000128152,1,1,1,Attack,Attack_26,0
2015-12-30 17:11:37,2.547481,485.9884,2,2,2,211.5804,8.436491,330.9408,2.798706,2,1,1,2,1,2,1,19.57552,2.203119,801.0,1,2,1,1,1,2,148.808,149.6796,1.737353,865.6627,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.744553,1.301524,0.7295074,0.3058642,2,1,245.0333,1.537821,184.3598,0.000128152,1,1,1,Attack,Attack_26,2
2015-12-30 17:11:38,2.571502,486.2239,2,2,2,211.5804,8.438414,330.9408,2.798706,2,1,1,2,1,2,1,19.50509,2.203119,801.0,1,2,1,1,1,2,148.808,149.6796,1.737353,866.1241,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.744553,1.318816,0.7282271,0.3058642,2,1,245.0493,1.537821,184.3598,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:11:39,2.617301,486.6165,2,2,2,211.5163,8.438414,330.9408,2.798706,2,1,1,2,1,2,1,19.50509,2.203119,801.0,1,2,1,1,1,2,148.808,149.8077,1.736456,866.0856,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.744553,1.311772,0.7282271,0.3058642,2,1,245.1295,1.569859,184.3598,0.000128152,1,1,1,Attack,Attack_26,2
2015-12-30 17:11:40,2.641642,486.7734,2,2,2,211.4522,8.438414,330.9408,2.798706,2,1,1,2,1,2,1,19.50509,2.203119,801.0,1,2,1,1,1,2,148.808,149.8077,1.735174,866.5855,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.744553,1.302037,0.7282271,0.306761,2,1,245.1455,1.569859,184.3598,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:11:41,2.660539,486.3024,2,2,2,211.4522,8.438414,330.9408,2.798706,2,1,1,2,1,2,1,19.50509,2.203119,801.0,1,2,1,1,1,2,148.808,149.8077,1.734662,867.0469,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.744553,1.298578,0.7282271,0.306761,2,1,245.1455,1.569859,184.3598,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:11:42,2.66246,486.1847,2,2,2,211.4522,8.438414,330.9408,2.79909,2,1,1,2,1,2,1,19.50509,2.203119,801.0,1,2,1,1,1,2,148.808,149.8077,1.734662,866.97,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.744553,1.292814,0.7282271,0.306761,2,1,244.9853,1.569859,184.3598,0.000128152,1,1,1,Attack,Attack_26,2
2015-12-30 17:11:43,2.647407,485.3211,2,2,2,211.4522,8.438414,330.9408,2.79909,2,1,1,2,1,2,1,19.50509,2.204913,801.0,1,2,1,1,1,2,148.808,149.8077,1.734662,867.3546,1,2,1,1,2,7.785696,143.5529,267.3673,16.0728,1.742117,1.304598,0.7282271,0.3052237,2,1,244.9853,1.569859,184.2957,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:11:44,2.638119,484.6931,2,2,2,211.4522,8.438414,330.9408,2.79909,2,1,1,2,1,2,1,19.50509,2.204913,801.0,1,2,1,1,1,2,148.808,149.8077,1.734662,867.393,1,2,1,1,2,7.785696,143.5529,267.3673,16.0728,1.742117,1.316511,0.7282271,0.3047113,2,1,244.9853,1.569859,184.2476,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:11:45,2.630753,484.1435,2,2,2,211.4522,8.436811,330.9408,2.79909,2,1,1,2,1,2,1,19.56271,2.204913,801.0,1,2,1,1,1,2,148.808,149.8077,1.734662,867.5468,1,2,1,1,2,7.785696,143.5529,267.3673,16.0728,1.742117,1.322659,0.7282271,0.3065689,2,1,244.9853,1.569859,184.2476,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:11:46,2.636518,484.1435,2,2,2,211.4522,8.434889,330.9408,2.79909,2,1,1,2,1,2,1,19.58192,2.204913,801.0,1,2,1,1,1,2,148.808,149.8077,1.734662,867.7775,1,2,1,1,2,7.785696,143.5529,267.3673,16.0728,1.742117,1.322659,0.7282271,0.3056721,2,1,244.825,1.569859,184.1996,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:11:47,2.635557,484.0258,2,2,2,211.4522,8.434889,330.9408,2.79909,2,1,1,2,1,2,1,19.58192,2.204913,801.0,1,2,1,1,1,2,148.808,149.8077,1.732099,868.162,1,2,1,1,2,7.785696,143.5529,267.3673,16.0728,1.742117,1.322659,0.7282271,0.3048394,2,1,244.793,1.569859,184.1195,0.000128152,1,1,1,Attack,Attack_26,0
2015-12-30 17:11:48,2.607373,483.8295,2,2,2,211.4522,8.434889,330.9408,2.798321,2,1,1,2,1,2,1,19.58192,2.203119,801.0,1,2,1,1,1,2,148.808,149.8077,1.732099,867.9697,1,2,1,1,2,7.785696,143.5529,267.3673,16.0728,1.742117,1.322659,0.7280991,0.305608,2,1,244.777,1.569859,184.1195,0.000128152,1,1,1,Attack,Attack_26,2
2015-12-30 17:11:49,2.586875,483.908,2,2,2,211.4522,8.434889,330.9408,2.800884,2,1,1,2,1,2,1,19.59472,2.202223,801.0,1,2,1,1,1,2,148.808,149.8077,1.731971,868.2004,1,2,1,1,2,7.785696,143.5529,267.3673,16.0728,1.743015,1.319073,0.727715,0.3063127,2,1,244.7449,1.569859,184.1195,0.000128152,1,1,1,Attack,Attack_26,2
2015-12-30 17:11:50,2.565096,484.1043,2,2,2,211.4522,8.434889,330.9408,2.801269,2,1,1,2,1,2,1,19.59793,2.200942,801.0,1,2,1,1,1,2,148.808,149.8077,1.731971,867.9313,1,2,1,1,2,7.785696,143.5529,267.3673,16.0728,1.743015,1.304855,0.727715,0.3063127,2,1,244.7449,1.569859,184.1195,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:11:51,2.549082,484.2613,2,2,2,211.4522,8.434889,330.9408,2.799346,2,1,1,2,1,2,1,19.59793,2.200942,801.0,1,2,1,1,1,2,148.808,149.8077,1.731971,867.9313,1,2,1,1,2,7.785696,143.5529,267.3673,15.88054,1.743015,1.294992,0.727715,0.3065689,2,1,244.7449,1.649953,184.1195,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:11:52,2.535311,484.4576,2,2,2,211.4522,8.434889,330.8383,2.799346,2,1,1,2,1,2,1,19.59793,2.200942,801.0,1,2,1,1,1,2,148.808,149.8077,1.731971,867.9697,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.743015,1.297682,0.727715,0.3065689,2,1,244.7449,1.649953,184.1195,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:11:53,2.519617,484.8893,2,2,2,211.4522,8.434889,330.8126,2.799346,2,1,1,2,1,2,1,19.55631,2.202479,801.0,1,2,1,1,1,2,148.808,149.8077,1.731971,868.162,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.743015,1.297169,0.727715,0.3065689,2,1,244.9532,1.649953,184.1195,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:11:54,2.5004,485.0463,2,2,2,211.4522,8.434889,330.8126,2.799346,2,1,1,2,1,2,1,19.55631,2.202479,801.0,1,2,1,1,1,2,148.808,149.8077,1.732099,867.9313,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.743399,1.304983,0.727715,0.3065689,2,1,245.0173,1.649953,184.1195,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:11:55,2.485988,485.2426,2,2,2,211.4522,8.434889,330.8126,2.799346,2,1,1,2,1,2,1,19.55631,2.202479,801.0,1,2,1,1,1,2,148.808,150.0385,1.734406,868.2004,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.744809,1.317792,0.727715,0.3065689,2,1,245.0173,1.649953,184.2957,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:11:56,2.46549,485.5174,2,2,2,211.4522,8.432325,330.8126,2.799346,2,1,1,2,1,2,1,19.55631,2.201838,801.0,1,2,1,1,1,2,148.808,150.0385,1.735174,867.8544,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.744937,1.304598,0.727715,0.3065689,2,1,245.0173,1.585878,184.3918,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:11:57,2.451078,485.6351,2,2,2,211.4522,8.432325,330.8126,2.797809,2,1,1,2,1,2,1,19.55631,2.201838,801.0,1,2,1,1,1,2,148.808,150.0385,1.735174,868.1235,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.744937,1.286153,0.727715,0.3065689,2,1,245.0173,1.505783,184.3918,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:11:58,2.436665,486.1061,2,2,2,211.4522,8.432325,330.8126,2.797552,2,1,1,2,1,2,1,19.55631,2.203248,801.0,1,2,1,1,1,2,148.808,150.0385,1.735174,868.2389,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.744937,1.282567,0.727715,0.3065689,2,1,245.0173,1.505783,184.4078,0.000128152,1,1,1,Attack,Attack_26,2
2015-12-30 17:11:59,2.429619,485.6744,2,2,2,211.4522,8.432325,330.8126,2.798449,2,1,1,2,1,2,1,19.55631,2.204144,801.0,1,2,1,1,1,2,148.808,150.0385,1.733508,868.162,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.744937,1.281798,0.727715,0.3065689,2,1,245.0173,1.505783,184.4078,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:12:00,2.429619,485.6351,2,2,2,211.4522,8.432325,330.8126,2.799987,2,1,1,2,1,2,1,19.55631,2.204144,801.0,1,2,1,1,1,2,148.808,150.0385,1.733252,868.3158,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.744937,1.292558,0.727715,0.3065689,2,1,245.0974,1.505783,184.4078,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:01,2.448195,485.8706,2,2,2,211.4522,8.432325,330.8126,2.799987,2,1,1,2,1,2,1,19.55631,2.206322,801.0,1,2,1,1,1,2,148.808,150.0385,1.732227,868.5465,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.742374,1.298962,0.727715,0.3065689,2,1,245.0974,1.617916,184.4078,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:12:02,2.479582,485.8314,2,2,2,211.4522,8.432325,330.8126,2.799987,2,1,1,2,1,2,1,19.5307,2.206835,801.0,1,2,1,1,1,2,148.808,150.0385,1.732227,868.3158,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.742374,1.318432,0.727715,0.3065689,2,1,245.0974,1.617916,184.4078,0.000128152,1,1,1,Attack,Attack_26,0
2015-12-30 17:12:03,2.513852,485.9099,2,2,2,211.4522,8.432966,330.8126,2.799987,2,1,1,2,1,2,1,19.5211,2.206835,801.0,1,2,1,1,1,2,148.808,150.0385,1.731458,868.2004,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.742374,1.322275,0.727715,0.3065689,2,1,245.0173,1.617916,184.4078,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:12:04,2.551324,485.6744,2,2,2,211.4522,8.433607,330.8126,2.800756,2,1,1,2,1,2,1,19.5211,2.206835,801.0,1,2,1,1,1,2,148.808,150.0385,1.731458,868.3927,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.742374,1.322275,0.727715,0.3065689,2,1,245.0173,1.617916,184.2156,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:12:05,2.577267,486.1847,2,2,2,211.4522,8.436171,330.8126,2.800756,2,1,1,2,1,2,1,19.57872,2.205426,801.0,1,2,1,1,1,2,148.808,150.0385,1.731458,867.9697,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.742374,1.319713,0.727715,0.3065689,2,1,245.0173,1.585878,184.2156,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:12:06,2.62755,486.4594,2,2,2,211.4522,8.436171,330.8126,2.798193,2,1,1,2,1,2,1,19.57872,2.205426,801.0,1,2,1,1,1,2,148.808,150.0385,1.733508,867.9697,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.742374,1.298962,0.7280991,0.3065689,2,1,245.0173,1.585878,184.2156,0.000128152,1,1,1,Attack,Attack_26,0
2015-12-30 17:12:07,2.654453,486.6557,2,2,2,211.4522,8.436171,330.8126,2.79704,2,1,1,2,1,2,1,19.57872,2.203888,801.0,1,2,1,1,1,2,148.808,150.0385,1.734534,868.3927,1,2,1,1,2,7.785696,143.3735,267.3673,15.88054,1.741605,1.292558,0.7280991,0.3065689,2,1,245.0173,1.585878,184.2156,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:08,2.66182,486.852,2,2,2,211.4522,8.436171,330.8126,2.79704,2,1,1,2,1,2,1,19.54671,2.202607,801.0,1,2,1,1,1,2,148.808,150.0385,1.735046,868.3927,1,2,1,1,2,7.785696,143.3735,267.3673,15.95745,1.741605,1.292558,0.7280991,0.3065689,2,1,244.8731,1.585878,184.2156,0.000128152,1,1,1,Attack,Attack_26,0
2015-12-30 17:12:09,2.658617,486.8912,2,2,2,211.4522,8.436171,330.8126,2.79704,2,1,1,2,1,2,1,19.5435,2.201966,801.0,1,2,1,1,1,2,148.808,150.0385,1.735046,868.7388,1,2,1,1,2,7.785696,143.3735,267.3673,15.95745,1.741605,1.292558,0.7280991,0.3065689,2,1,244.825,1.585878,184.2156,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:12:10,2.646126,487.2838,2,2,2,211.4522,8.436171,330.8126,2.79704,2,1,1,2,1,2,1,19.5435,2.201966,801.0,1,2,1,1,1,2,148.808,149.9359,1.735046,868.8926,1,2,1,1,2,7.785696,143.3735,267.3673,15.95745,1.742758,1.302933,0.7280991,0.3065689,2,1,244.7289,1.585878,184.2156,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:11,2.645165,487.6763,2,2,2,211.4522,8.436171,330.8126,2.794989,2,1,1,2,1,2,1,19.5435,2.201966,801.0,1,2,1,1,1,2,148.808,149.7565,1.735046,868.7003,1,2,1,1,2,7.785696,143.3735,267.3673,15.95745,1.742758,1.301012,0.7280991,0.3065689,2,1,244.7289,1.585878,184.2156,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:12:12,2.645165,487.6763,2,2,2,211.4522,8.436171,330.8126,2.794989,2,1,1,2,1,2,1,19.5435,2.201966,801.0,1,2,1,1,1,2,148.808,149.7565,1.735046,868.7003,1,2,1,1,2,7.785696,143.3735,267.3673,15.95745,1.742758,1.301012,0.7280991,0.3065689,2,1,244.7289,1.585878,184.2156,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:12:13,2.651571,487.8725,2,2,2,211.4522,8.436171,330.8126,2.794989,2,1,1,2,1,2,1,19.58192,2.201966,801.0,1,2,1,1,1,2,148.808,149.7565,1.735046,869.0079,1,2,1,1,2,7.785696,143.3735,267.3673,15.95745,1.742758,1.296401,0.7280991,0.3065689,2,1,244.7289,1.585878,184.2156,0.000128152,1,1,1,Attack,Attack_26,0
2015-12-30 17:12:14,2.652211,487.637,2,2,2,211.4522,8.436171,330.8126,2.794989,2,1,1,2,1,2,1,19.62674,2.202607,801.0,1,2,1,1,1,2,148.808,149.7565,1.735046,868.8157,1,2,1,1,2,7.785696,143.3222,267.3673,15.95745,1.741477,1.298834,0.7280991,0.3065689,2,1,244.7289,1.585878,184.2156,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:15,2.614739,487.794,2,2,2,211.4522,8.436171,330.8126,2.794348,2,1,1,2,1,2,1,19.62674,2.203248,801.0,1,2,1,1,1,2,148.808,149.7565,1.73338,868.8157,1,2,1,1,2,7.785696,143.3222,267.3673,15.95745,1.741477,1.294607,0.7282271,0.3065689,2,1,244.7289,1.585878,184.0073,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:16,2.597764,488.0295,2,2,2,211.4522,8.436171,330.8126,2.794989,2,1,1,2,1,2,1,19.62674,2.204401,801.0,1,2,1,1,1,2,148.808,149.7565,1.733252,868.931,1,2,1,1,2,7.785696,143.3222,267.3673,15.95745,1.741477,1.302293,0.7288673,0.3065689,2,1,244.7289,1.585878,184.0073,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:17,2.572142,487.8725,2,2,2,211.3561,8.436171,330.8126,2.796271,2,1,1,2,1,2,1,19.55311,2.204401,801.0,1,2,1,1,1,2,148.808,149.7565,1.733252,869.0848,1,2,1,1,2,7.785696,143.3222,267.3673,15.95745,1.741477,1.302293,0.7288673,0.3065689,2,1,244.7289,1.585878,184.0073,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:18,2.552285,487.7548,2,2,2,211.3561,8.436171,330.8126,2.796271,2,1,1,2,1,2,1,19.54671,2.204401,801.0,1,2,1,1,1,2,148.808,149.7565,1.733252,869.1617,1,2,1,1,2,7.785696,143.3222,267.2071,15.95745,1.741477,1.292046,0.7288673,0.3065689,2,1,244.5367,1.585878,184.0073,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:12:19,2.531147,487.9903,2,2,2,211.292,8.436171,330.8126,2.796271,2,1,1,2,1,2,1,19.51469,2.204401,801.0,1,2,1,1,1,2,148.808,149.7565,1.732099,868.931,1,2,1,1,2,7.785696,143.3222,267.2071,15.95745,1.741477,1.282439,0.7293794,0.3065689,2,1,244.5367,1.585878,184.0073,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:20,2.52282,487.7548,2,2,2,211.292,8.436171,330.8126,2.796271,2,1,1,2,1,2,1,19.51469,2.204401,801.0,1,2,1,1,1,2,148.808,149.7565,1.73133,868.931,1,2,1,1,2,7.785696,143.3222,267.2071,15.95745,1.741477,1.282439,0.7293794,0.3065689,2,1,244.5367,1.585878,184.0073,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:12:21,2.502002,488.0688,2,2,2,211.292,8.436171,330.8126,2.799346,2,1,1,2,1,2,1,19.51469,2.206194,801.0,1,2,1,1,1,2,148.808,149.7565,1.73133,868.8926,1,2,1,1,2,7.785696,143.3222,267.2071,15.95745,1.741477,1.303574,0.7293794,0.3065689,2,1,244.5367,1.585878,184.0073,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:12:22,2.481184,487.5585,2,2,2,211.292,8.436171,330.8126,2.799346,2,1,1,2,1,2,1,19.55631,2.206194,801.0,1,2,1,1,1,2,148.808,149.7565,1.73133,868.7772,1,2,1,1,2,7.785696,143.3222,267.2071,15.95745,1.741477,1.325349,0.7293794,0.3065689,2,1,244.5367,1.585878,183.751,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:12:23,2.472216,487.6763,2,2,2,211.292,8.436171,330.8126,2.799346,2,1,1,2,1,2,1,19.55631,2.206194,801.0,1,2,1,1,1,2,148.808,149.7565,1.732099,868.3927,1,2,1,1,2,7.785696,143.3222,267.2071,15.61138,1.741477,1.346356,0.7293794,0.3065689,2,1,244.5367,1.585878,183.6869,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:24,2.449476,487.4407,2,2,2,211.292,8.436171,330.8126,2.799346,2,1,1,2,1,2,1,19.49228,2.204272,801.0,1,2,1,1,1,2,148.808,149.7565,1.732099,868.3158,1,2,1,1,2,7.785696,143.3222,267.2071,15.61138,1.741477,1.352376,0.7293794,0.3065689,2,1,244.3284,1.585878,183.6869,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:12:25,2.436665,487.3622,2,2,2,211.292,8.436171,330.8126,2.799346,2,1,1,2,1,2,1,19.47948,2.204272,801.0,1,2,1,1,1,2,148.808,149.7565,1.732099,868.7388,1,2,1,1,2,7.785696,143.3222,267.2071,15.61138,1.741477,1.335596,0.7293794,0.3065689,2,1,244.3284,1.585878,183.6869,0.000128152,1,1,1,Attack,Attack_26,2
2015-12-30 17:12:26,2.429619,487.3622,2,2,2,211.292,8.434568,330.8126,2.799346,2,1,1,2,1,2,1,19.47948,2.20581,801.0,1,2,1,1,1,2,148.808,149.7565,1.732099,868.2389,1,2,1,1,2,7.785696,143.3222,267.2071,15.76519,1.741477,1.321634,0.7293794,0.3065689,2,1,244.3284,1.585878,183.6869,0.000128152,1,1,1,Attack,Attack_26,2
2015-12-30 17:12:27,2.427377,487.3622,2,2,2,211.292,8.433287,330.8126,2.799346,2,1,1,2,1,2,1,19.57232,2.20581,801.0,1,2,1,1,1,2,148.808,149.7565,1.731458,868.2389,1,2,1,1,2,7.785696,143.3222,267.2071,15.76519,1.741477,1.314333,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:28,2.435384,486.6165,2,2,2,211.292,8.433287,330.8126,2.799346,2,1,1,2,1,2,1,19.62994,2.204272,801.0,1,2,1,1,1,2,148.808,149.7565,1.730561,868.5081,1,2,1,1,2,7.785696,143.3222,267.2071,15.76519,1.741477,1.311643,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,0
2015-12-30 17:12:29,2.473177,486.0669,2,2,2,211.292,8.433287,330.8126,2.799346,2,1,1,2,1,2,1,19.62994,2.202351,801.0,1,2,1,1,1,2,148.808,149.7565,1.730561,868.2389,1,2,1,1,2,7.785696,143.3222,267.2071,15.91899,1.741477,1.311643,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:30,2.516734,485.9099,2,2,2,211.292,8.433287,330.8126,2.799346,2,1,1,2,1,2,1,19.5435,2.202351,801.0,1,2,1,1,1,2,148.808,149.7565,1.730561,868.3542,1,2,1,1,2,7.789541,143.476,267.2071,16.11125,1.741477,1.298578,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:31,2.553886,485.5174,2,2,2,211.292,8.433287,330.8126,2.799346,2,1,1,2,1,2,1,19.5435,2.202351,801.0,1,2,1,1,1,2,148.808,149.7565,1.73133,868.931,1,2,1,1,2,7.789862,143.476,267.2071,16.11125,1.741477,1.298322,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:12:32,2.592,485.5174,2,2,2,211.292,8.433607,330.8126,2.799346,2,1,1,2,1,2,1,19.56271,2.202991,801.0,1,2,1,1,1,2,148.808,149.7565,1.732227,868.5465,1,2,1,1,2,7.789862,143.476,267.2071,16.11125,1.741477,1.294095,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,1
2015-12-30 17:12:33,2.621145,485.2033,2,2,2,211.292,8.435209,330.8126,2.799346,2,1,1,2,1,2,1,19.64274,2.202991,801.0,1,2,1,1,1,2,148.808,149.7565,1.732227,868.5081,1,2,1,1,2,7.789862,143.476,267.2071,16.11125,1.741092,1.301524,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,0
2015-12-30 17:12:34,2.649329,485.2819,2,2,2,211.292,8.43553,330.8126,2.799346,2,1,1,2,1,2,1,19.64274,2.202991,801.0,1,2,1,1,1,2,148.808,149.7565,1.732227,868.931,1,2,1,1,2,7.789862,143.476,267.2071,15.88054,1.741092,1.312028,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:35,2.657656,485.0071,2,2,2,211.292,8.43553,330.8126,2.798449,2,1,1,2,1,2,1,19.58192,2.202991,801.0,1,2,1,1,1,2,148.808,149.7565,1.732227,869.1233,1,2,1,1,2,7.789862,143.476,267.2071,15.88054,1.742374,1.305367,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,2
2015-12-30 17:12:36,2.657656,485.0856,2,2,2,211.292,8.43553,330.8126,2.798321,2,1,1,2,1,2,1,19.58192,2.203632,801.0,1,2,1,1,1,2,148.808,149.7565,1.731586,869.3925,1,2,1,1,2,7.789221,143.476,267.2071,15.88054,1.742886,1.308441,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,4
2015-12-30 17:12:37,2.634596,485.5174,2,2,2,211.292,8.43553,330.8126,2.798321,2,1,1,2,1,2,1,19.58192,2.205682,801.0,1,2,1,1,1,2,148.808,149.7565,1.730177,869.5463,1,2,1,1,2,7.789221,143.476,267.2071,15.88054,1.742886,1.312412,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,3
2015-12-30 17:12:38,2.632354,485.4781,2,2,2,211.292,8.43553,330.8126,2.798321,2,1,1,2,1,2,1,19.62994,2.204529,801.0,1,2,1,1,1,2,148.808,149.7565,1.730177,869.9692,1,2,1,1,2,7.787619,143.476,267.2071,15.88054,1.742886,1.323556,0.7293794,0.3065689,2,1,244.5847,1.585878,183.9272,0.000128152,1,1,1,Attack,Attack_26,2
2015-12-30 17:12:39,2.630433,485.5174,2,2,2,211.292,8.43553,330.8126,2.798321,2,1,1,2,1,2,1,19.62994,2.203504,801.0,1,2,1,1,1,2,148.808,149.7565,1.730177,869.7385,1,2,1,1,2,7.787619,143.476,267.2071,15.88054,1.742886,1.331241,0.7293794,0.3065689,2,1,244.5847,1.585878,184.0073,0.000128152,1,1,1,Attack,Attack_26,3
